Epoch,Batch,Loss,Valid Samples,Learning Rate,Key-Value Pair Counts
1,10,2.2209,8 pairs: 5 images; 7 pairs: 11 images; 6 pairs: 22 images; 5 pairs: 15 images; 4 pairs: 39 images; 3 pairs: 9 images; 2 pairs: 22 images; 1 pairs: 4 images; 0 pairs: 1 images;
1,20,2.1252,10 pairs: 1 images; 8 pairs: 2 images; 7 pairs: 2 images; 6 pairs: 31 images; 5 pairs: 9 images; 4 pairs: 53 images; 3 pairs: 11 images; 2 pairs: 16 images; 1 pairs: 1 images; 0 pairs: 2 images;
1,30,2.1514,9 pairs: 1 images; 8 pairs: 2 images; 7 pairs: 8 images; 6 pairs: 28 images; 5 pairs: 19 images; 4 pairs: 41 images; 3 pairs: 8 images; 2 pairs: 14 images; 1 pairs: 3 images; 0 pairs: 4 images;
1,40,2.0907,10 pairs: 2 images; 8 pairs: 1 images; 7 pairs: 7 images; 6 pairs: 23 images; 5 pairs: 18 images; 4 pairs: 49 images; 3 pairs: 12 images; 2 pairs: 14 images; 0 pairs: 2 images;
1,50,2.0997,10 pairs: 1 images; 8 pairs: 2 images; 7 pairs: 7 images; 6 pairs: 20 images; 5 pairs: 21 images; 4 pairs: 41 images; 3 pairs: 17 images; 2 pairs: 12 images; 1 pairs: 3 images; 0 pairs: 4 images;
1,60,2.1159,10 pairs: 1 images; 9 pairs: 2 images; 8 pairs: 6 images; 7 pairs: 12 images; 6 pairs: 19 images; 5 pairs: 8 images; 4 pairs: 45 images; 3 pairs: 15 images; 2 pairs: 18 images; 1 pairs: 2 images;
1,70,2.1351,10 pairs: 2 images; 9 pairs: 1 images; 8 pairs: 4 images; 7 pairs: 8 images; 6 pairs: 19 images; 5 pairs: 16 images; 4 pairs: 39 images; 3 pairs: 16 images; 2 pairs: 17 images; 1 pairs: 3 images; 0 pairs: 3 images;
1,80,2.1180,9 pairs: 1 images; 8 pairs: 4 images; 7 pairs: 4 images; 6 pairs: 17 images; 5 pairs: 25 images; 4 pairs: 42 images; 3 pairs: 15 images; 2 pairs: 18 images; 0 pairs: 2 images;
1,90,2.0736,9 pairs: 4 images; 8 pairs: 8 images; 7 pairs: 3 images; 6 pairs: 16 images; 5 pairs: 16 images; 4 pairs: 42 images; 3 pairs: 14 images; 2 pairs: 20 images; 1 pairs: 2 images; 0 pairs: 3 images;
1,100,2.0872,9 pairs: 1 images; 8 pairs: 6 images; 7 pairs: 8 images; 6 pairs: 15 images; 5 pairs: 16 images; 4 pairs: 36 images; 3 pairs: 18 images; 2 pairs: 21 images; 1 pairs: 4 images; 0 pairs: 3 images;
1,110,2.0699,9 pairs: 2 images; 8 pairs: 3 images; 7 pairs: 3 images; 6 pairs: 23 images; 5 pairs: 20 images; 4 pairs: 41 images; 3 pairs: 10 images; 2 pairs: 17 images; 1 pairs: 5 images; 0 pairs: 4 images;
1,120,2.0530,10 pairs: 2 images; 9 pairs: 4 images; 8 pairs: 8 images; 7 pairs: 6 images; 6 pairs: 19 images; 5 pairs: 14 images; 4 pairs: 40 images; 3 pairs: 21 images; 2 pairs: 13 images; 0 pairs: 1 images;
1,130,2.1054,10 pairs: 3 images; 9 pairs: 2 images; 8 pairs: 6 images; 7 pairs: 7 images; 6 pairs: 22 images; 5 pairs: 12 images; 4 pairs: 39 images; 3 pairs: 14 images; 2 pairs: 17 images; 0 pairs: 6 images;
1,140,2.0394,10 pairs: 1 images; 9 pairs: 1 images; 8 pairs: 6 images; 7 pairs: 6 images; 6 pairs: 18 images; 5 pairs: 18 images; 4 pairs: 38 images; 3 pairs: 22 images; 2 pairs: 14 images; 1 pairs: 3 images; 0 pairs: 1 images;
1,150,2.0904,9 pairs: 3 images; 8 pairs: 4 images; 7 pairs: 7 images; 6 pairs: 15 images; 5 pairs: 23 images; 4 pairs: 34 images; 3 pairs: 20 images; 2 pairs: 21 images; 1 pairs: 1 images;
1,160,2.1037,10 pairs: 1 images; 9 pairs: 2 images; 8 pairs: 5 images; 7 pairs: 8 images; 6 pairs: 15 images; 5 pairs: 14 images; 4 pairs: 43 images; 3 pairs: 19 images; 2 pairs: 19 images; 1 pairs: 1 images; 0 pairs: 1 images;
1,170,2.0727,10 pairs: 1 images; 9 pairs: 4 images; 8 pairs: 4 images; 7 pairs: 8 images; 6 pairs: 19 images; 5 pairs: 22 images; 4 pairs: 30 images; 3 pairs: 15 images; 2 pairs: 20 images; 1 pairs: 1 images; 0 pairs: 4 images;
1,180,2.0314,10 pairs: 1 images; 9 pairs: 2 images; 8 pairs: 2 images; 7 pairs: 8 images; 6 pairs: 17 images; 5 pairs: 26 images; 4 pairs: 31 images; 3 pairs: 19 images; 2 pairs: 17 images; 1 pairs: 2 images; 0 pairs: 3 images;
