Epoch,Batch,Loss,Valid Samples,Learning Rate,Key-Value Pair Counts
1,10,2.2879,0.000160,6 pairs: 24 images; 5 pairs: 23 images; 4 pairs: 68 images; 3 pairs: 6 images; 2 pairs: 6 images; 1 pairs: 1 images;
1,20,2.2526,0.000160,7 pairs: 3 images; 6 pairs: 29 images; 5 pairs: 21 images; 4 pairs: 62 images; 3 pairs: 11 images; 2 pairs: 2 images;
1,30,2.2521,0.000160,7 pairs: 2 images; 6 pairs: 31 images; 5 pairs: 17 images; 4 pairs: 56 images; 3 pairs: 12 images; 2 pairs: 10 images;
1,40,2.2082,0.000160,8 pairs: 1 images; 7 pairs: 4 images; 6 pairs: 34 images; 5 pairs: 12 images; 4 pairs: 57 images; 3 pairs: 13 images; 2 pairs: 7 images;
1,50,2.2101,0.000160,8 pairs: 2 images; 7 pairs: 3 images; 6 pairs: 34 images; 5 pairs: 14 images; 4 pairs: 53 images; 3 pairs: 10 images; 2 pairs: 11 images; 1 pairs: 1 images;
1,60,2.2121,0.000160,8 pairs: 4 images; 7 pairs: 3 images; 6 pairs: 41 images; 5 pairs: 11 images; 4 pairs: 50 images; 3 pairs: 9 images; 2 pairs: 8 images; 1 pairs: 1 images; 0 pairs: 1 images;
1,70,2.2135,0.000160,10 pairs: 1 images; 9 pairs: 1 images; 8 pairs: 3 images; 7 pairs: 6 images; 6 pairs: 37 images; 5 pairs: 14 images; 4 pairs: 44 images; 3 pairs: 8 images; 2 pairs: 14 images;
1,80,2.2029,0.000160,9 pairs: 1 images; 8 pairs: 2 images; 7 pairs: 1 images; 6 pairs: 33 images; 5 pairs: 12 images; 4 pairs: 54 images; 3 pairs: 12 images; 2 pairs: 12 images; 1 pairs: 1 images;
1,90,2.1561,0.000160,9 pairs: 1 images; 8 pairs: 3 images; 7 pairs: 7 images; 6 pairs: 28 images; 5 pairs: 9 images; 4 pairs: 56 images; 3 pairs: 10 images; 2 pairs: 14 images;
1,100,2.1416,0.000160,9 pairs: 1 images; 8 pairs: 8 images; 7 pairs: 5 images; 6 pairs: 27 images; 5 pairs: 13 images; 4 pairs: 45 images; 3 pairs: 10 images; 2 pairs: 18 images; 1 pairs: 1 images;
1,110,2.1675,0.000160,10 pairs: 1 images; 9 pairs: 1 images; 8 pairs: 2 images; 7 pairs: 3 images; 6 pairs: 34 images; 5 pairs: 12 images; 4 pairs: 54 images; 3 pairs: 10 images; 2 pairs: 11 images;
1,120,2.1410,0.000160,10 pairs: 1 images; 9 pairs: 3 images; 8 pairs: 5 images; 7 pairs: 2 images; 6 pairs: 32 images; 5 pairs: 15 images; 4 pairs: 45 images; 3 pairs: 9 images; 2 pairs: 16 images;
1,130,2.1501,0.000160,10 pairs: 1 images; 8 pairs: 5 images; 7 pairs: 2 images; 6 pairs: 31 images; 5 pairs: 18 images; 4 pairs: 46 images; 3 pairs: 10 images; 2 pairs: 15 images;
1,140,2.1109,0.000160,10 pairs: 1 images; 9 pairs: 1 images; 8 pairs: 2 images; 7 pairs: 5 images; 6 pairs: 31 images; 5 pairs: 11 images; 4 pairs: 51 images; 3 pairs: 8 images; 2 pairs: 14 images; 1 pairs: 3 images; 0 pairs: 1 images;
1,150,2.1454,0.000160,10 pairs: 1 images; 8 pairs: 3 images; 7 pairs: 7 images; 6 pairs: 31 images; 5 pairs: 9 images; 4 pairs: 55 images; 3 pairs: 14 images; 2 pairs: 7 images; 1 pairs: 1 images;
1,160,2.1533,0.000160,10 pairs: 1 images; 8 pairs: 1 images; 7 pairs: 7 images; 6 pairs: 30 images; 5 pairs: 21 images; 4 pairs: 46 images; 3 pairs: 10 images; 2 pairs: 12 images;
1,170,2.1436,0.000160,9 pairs: 1 images; 8 pairs: 4 images; 7 pairs: 2 images; 6 pairs: 30 images; 5 pairs: 18 images; 4 pairs: 52 images; 3 pairs: 8 images; 2 pairs: 12 images; 1 pairs: 1 images;
