Epoch,Batch,Loss,Valid Samples,Learning Rate,Key-Value Pair Counts
1,10,2.2934,32,0.000100,10 pairs: 32 images;
1,20,2.2977,32,0.000100,10 pairs: 32 images;
1,30,2.2826,32,0.000100,10 pairs: 32 images;
1,40,2.2666,32,0.000100,10 pairs: 32 images;
1,50,2.2612,32,0.000100,10 pairs: 32 images;
1,60,2.2355,32,0.000100,10 pairs: 32 images;
1,70,2.2040,32,0.000100,10 pairs: 32 images;
1,80,2.2137,32,0.000100,10 pairs: 31 images; 6 pairs: 1 images;
1,90,2.2120,32,0.000100,10 pairs: 29 images; 6 pairs: 1 images; 4 pairs: 2 images;
1,100,2.2121,32,0.000100,10 pairs: 31 images; 6 pairs: 1 images;
1,110,2.2402,32,0.000100,10 pairs: 30 images; 6 pairs: 1 images; 4 pairs: 1 images;
1,120,2.2181,32,0.000100,10 pairs: 26 images; 6 pairs: 2 images; 4 pairs: 4 images;
1,130,2.2423,32,0.000100,10 pairs: 29 images; 6 pairs: 2 images; 4 pairs: 1 images;
1,140,2.1887,32,0.000100,10 pairs: 28 images; 6 pairs: 2 images; 4 pairs: 2 images;
1,150,2.1823,32,0.000100,10 pairs: 28 images; 6 pairs: 1 images; 4 pairs: 3 images;
1,160,2.1590,32,0.000100,10 pairs: 27 images; 6 pairs: 4 images; 4 pairs: 1 images;
1,170,2.2427,32,0.000100,10 pairs: 27 images; 6 pairs: 2 images; 4 pairs: 3 images;
1,180,2.2474,32,0.000100,10 pairs: 25 images; 6 pairs: 4 images; 4 pairs: 3 images;
1,190,2.1721,32,0.000100,10 pairs: 28 images; 6 pairs: 2 images; 4 pairs: 2 images;
1,200,2.2105,32,0.000100,10 pairs: 28 images; 6 pairs: 1 images; 4 pairs: 3 images;
1,210,2.2310,32,0.000100,10 pairs: 25 images; 6 pairs: 4 images; 4 pairs: 3 images;
1,220,2.2047,32,0.000100,10 pairs: 28 images; 6 pairs: 3 images; 4 pairs: 1 images;
1,230,2.1970,32,0.000100,10 pairs: 24 images; 6 pairs: 4 images; 4 pairs: 4 images;
1,240,2.2516,32,0.000100,10 pairs: 25 images; 6 pairs: 4 images; 4 pairs: 3 images;
1,250,2.2207,32,0.000100,10 pairs: 26 images; 6 pairs: 4 images; 4 pairs: 2 images;
1,260,2.1930,32,0.000100,10 pairs: 25 images; 6 pairs: 3 images; 4 pairs: 4 images;
1,270,2.2119,32,0.000100,10 pairs: 25 images; 6 pairs: 2 images; 4 pairs: 5 images;
1,280,2.1802,32,0.000100,10 pairs: 23 images; 6 pairs: 5 images; 4 pairs: 4 images;
1,290,2.1770,32,0.000100,10 pairs: 25 images; 6 pairs: 4 images; 4 pairs: 3 images;
1,300,2.1685,32,0.000100,10 pairs: 21 images; 6 pairs: 6 images; 4 pairs: 5 images;
1,310,2.1643,32,0.000100,10 pairs: 26 images; 6 pairs: 3 images; 4 pairs: 3 images;
1,320,2.1509,32,0.000100,10 pairs: 24 images; 6 pairs: 2 images; 4 pairs: 6 images;
1,330,2.1620,32,0.000100,10 pairs: 21 images; 6 pairs: 5 images; 4 pairs: 6 images;
1,340,2.1279,32,0.000100,10 pairs: 20 images; 6 pairs: 7 images; 4 pairs: 5 images;
1,350,2.2108,32,0.000100,10 pairs: 24 images; 6 pairs: 4 images; 4 pairs: 4 images;
1,360,2.1699,32,0.000100,10 pairs: 20 images; 6 pairs: 7 images; 4 pairs: 5 images;
